Site ProfileID Date Chainage Elevation Flag
DUCK P1100 1998-01-27 37.87 5.54 GPS
DUCK P1100 1998-01-27 38.37 5.60 GPS
DUCK P1100 1998-01-27 39.07 5.65 GPS
DUCK P1100 1998-01-27 39.57 5.70 GPS
DUCK P1100 1998-01-27 39.87 5.76 GPS
DUCK P1100 1998-01-27 40.37 5.77 GPS
DUCK P1100 1998-01-27 40.87 5.82 GPS
DUCK P1100 1998-01-27 41.37 5.83 GPS
DUCK P1100 1998-01-27 41.87 5.86 GPS
DUCK P1100 1998-01-27 42.17 5.85 GPS
DUCK P1100 1998-01-27 42.87 5.84 GPS
DUCK P1100 1998-01-27 43.27 5.86 GPS
DUCK P1100 1998-01-27 43.87 5.76 GPS
DUCK P1100 1998-01-27 44.27 5.70 GPS
DUCK P1100 1998-01-27 44.67 5.66 GPS
DUCK P1100 1998-01-27 44.97 5.66 GPS
DUCK P1100 1998-01-27 45.57 5.87 GPS
DUCK P1100 1998-01-27 46.07 5.92 GPS
DUCK P1100 1998-01-27 46.37 5.93 GPS
DUCK P1100 1998-01-27 46.87 5.96 GPS
DUCK P1100 1998-01-27 47.57 6.07 GPS
DUCK P1100 1998-01-27 48.17 6.07 GPS
DUCK P1100 1998-01-27 48.47 5.97 GPS
DUCK P1100 1998-01-27 49.07 5.87 GPS
DUCK P1100 1998-01-27 49.47 5.79 GPS
DUCK P1100 1998-01-27 49.97 5.73 GPS
DUCK P1100 1998-01-27 50.37 5.70 GPS
DUCK P1100 1998-01-27 50.87 5.68 GPS
DUCK P1100 1998-01-27 51.27 5.61 GPS
DUCK P1100 1998-01-27 51.67 5.58 GPS
DUCK P1100 1998-01-27 52.37 5.50 GPS
DUCK P1100 1998-01-27 52.87 5.36 GPS
DUCK P1100 1998-01-27 53.27 5.21 GPS
DUCK P1100 1998-01-27 54.07 5.04 GPS
DUCK P1100 1998-01-27 54.47 4.89 GPS
DUCK P1100 1998-01-27 54.97 4.89 GPS
DUCK P1100 1998-01-27 55.47 4.90 GPS
DUCK P1100 1998-01-27 56.07 4.76 GPS
DUCK P1100 1998-01-27 56.57 4.63 GPS
DUCK P1100 1998-01-27 57.77 4.25 GPS
DUCK P1100 1998-01-27 58.07 4.18 GPS
DUCK P1100 1998-01-27 58.47 4.03 GPS
DUCK P1100 1998-01-27 58.97 3.94 GPS
DUCK P1100 1998-01-27 59.57 3.85 GPS
DUCK P1100 1998-01-27 60.07 3.79 GPS
DUCK P1100 1998-01-27 60.37 3.68 GPS
DUCK P1100 1998-01-27 60.87 3.51 GPS
DUCK P1100 1998-01-27 61.47 3.33 GPS
DUCK P1100 1998-01-27 62.07 3.18 GPS
DUCK P1100 1998-01-27 69.07 2.30 GPS
DUCK P1100 1998-01-27 69.77 2.25 GPS
DUCK P1100 1998-01-27 70.07 2.21 GPS
DUCK P1100 1998-01-27 70.57 2.18 GPS
DUCK P1100 1998-01-27 70.97 2.15 GPS
DUCK P1100 1998-01-27 71.47 2.12 GPS
DUCK P1100 1998-01-27 71.97 2.09 GPS
DUCK P1100 1998-01-27 72.37 2.06 GPS
DUCK P1100 1998-01-27 72.87 2.01 GPS
DUCK P1100 1998-01-27 73.37 1.98 GPS
DUCK P1100 1998-01-27 73.87 1.94 GPS
DUCK P1100 1998-01-27 74.37 1.90 GPS
DUCK P1100 1998-01-27 74.77 1.86 GPS
DUCK P1100 1998-01-27 75.87 1.76 GPS
DUCK P1100 1998-01-27 76.37 1.72 GPS
DUCK P1100 1998-01-27 76.87 1.68 GPS
DUCK P1100 1998-01-27 77.37 1.63 GPS
DUCK P1100 1998-01-27 77.87 1.60 GPS
DUCK P1100 1998-01-27 78.27 1.56 GPS
DUCK P1100 1998-01-27 78.77 1.53 GPS
DUCK P1100 1998-01-27 79.37 1.50 GPS
DUCK P1100 1998-01-27 79.77 1.47 GPS
DUCK P1100 1998-01-27 80.27 1.43 GPS
DUCK P1100 1998-01-27 80.77 1.40 GPS
DUCK P1100 1998-01-27 81.27 1.36 GPS
DUCK P1100 1998-01-27 81.77 1.32 GPS
DUCK P1100 1998-01-27 82.17 1.29 GPS
DUCK P1100 1998-01-27 82.67 1.26 GPS
DUCK P1100 1998-01-27 83.27 1.21 GPS
DUCK P1100 1998-01-27 83.77 1.17 GPS
DUCK P1100 1998-01-27 84.17 1.12 GPS
DUCK P1100 1998-01-27 84.77 1.07 GPS
DUCK P1100 1998-01-27 85.27 1.02 GPS
DUCK P1100 1998-01-27 85.87 0.97 GPS
DUCK P1100 1998-01-27 86.37 0.93 GPS
DUCK P1100 1998-01-27 86.77 0.88 GPS
DUCK P1100 1998-01-27 87.37 0.82 GPS
DUCK P1100 1998-01-27 87.87 0.77 GPS
DUCK P1100 1998-01-27 88.57 0.71 GPS
DUCK P1100 1998-01-27 88.97 0.65 GPS
DUCK P1100 1998-01-27 89.47 0.58 GPS
DUCK P1100 1998-01-27 90.17 0.52 GPS
DUCK P1100 1998-01-27 90.67 0.46 GPS
DUCK P1100 1998-01-27 91.27 0.41 GPS
DUCK P1100 1998-01-27 91.57 0.38 GPS
DUCK P1100 1998-01-27 91.97 0.34 GPS
DUCK P1100 1998-01-27 92.37 0.29 GPS
DUCK P1100 1998-01-27 93.07 0.23 GPS
DUCK P1100 1998-01-27 93.57 0.19 GPS
DUCK P1100 1998-01-27 93.97 0.14 GPS
DUCK P1100 1998-01-27 94.37 0.10 GPS
DUCK P1100 1998-01-27 95.07 0.02 GPS
DUCK P1100 1998-01-27 95.57 -0.02 GPS
DUCK P1100 1998-01-27 96.17 -0.09 GPS
DUCK P1100 1998-01-27 96.67 -0.11 GPS
DUCK P1100 1998-01-27 96.97 -0.16 GPS
DUCK P1100 1998-01-27 97.37 -0.18 GPS
DUCK P1100 1998-01-27 97.67 -0.20 GPS
DUCK P1100 1998-01-27 98.07 -0.24 GPS
DUCK P1100 1998-01-27 98.47 -0.28 GPS
DUCK P1100 1998-01-27 99.17 -0.36 GPS
DUCK P1100 1998-01-27 99.67 -0.40 GPS
DUCK P1100 1998-01-27 100.27 -0.48 GPS
DUCK P1100 1998-01-27 100.87 -0.53 GPS
DUCK P1100 1998-01-27 101.27 -0.58 GPS
DUCK P1100 1998-01-27 101.57 -0.62 GPS
DUCK P1100 1998-01-27 102.67 -0.75 GPS
DUCK P1100 1998-01-27 102.97 -0.78 GPS
DUCK P1100 1998-01-27 103.67 -0.86 GPS
DUCK P1100 1998-01-27 104.57 -0.95 GPS
DUCK P1100 1998-01-27 104.87 -0.99 GPS
DUCK P1100 1998-01-27 105.27 -1.03 GPS
DUCK P1100 1998-01-27 105.67 -1.09 GPS
DUCK P1100 1998-01-27 106.37 -1.18 GPS
DUCK P1100 1998-01-27 106.87 -1.21 GPS
DUCK P1100 1998-01-27 107.47 -1.25 GPS
DUCK P1100 1998-01-27 108.27 -1.33 GPS
DUCK P1100 1998-01-27 108.77 -1.40 GPS
DUCK P1100 1998-01-27 109.17 -1.47 GPS
DUCK P1100 1998-01-27 109.87 -1.60 GPS
DUCK P1100 1998-01-27 110.27 -1.67 GPS
DUCK P1100 1998-01-27 111.07 -1.81 GPS
DUCK P1100 1998-01-27 111.57 -1.82 GPS
DUCK P1100 1998-01-27 112.07 -1.87 GPS
DUCK P1100 1998-01-27 112.47 -1.93 GPS
DUCK P1100 1998-01-27 112.87 -1.96 GPS
DUCK P1100 1998-01-27 113.47 -1.98 GPS
DUCK P1100 1998-01-27 113.97 -2.02 GPS
DUCK P1100 1998-01-27 114.47 -2.05 GPS
DUCK P1100 1998-01-27 114.97 -2.09 GPS
DUCK P1100 1998-01-27 115.77 -2.16 GPS
DUCK P1100 1998-01-27 116.27 -2.17 GPS
DUCK P1100 1998-01-27 116.77 -2.22 GPS
DUCK P1100 1998-01-27 117.27 -2.25 GPS
DUCK P1100 1998-01-27 117.67 -2.27 GPS
DUCK P1100 1998-01-27 118.07 -2.26 GPS
DUCK P1100 1998-01-27 118.57 -2.30 GPS
DUCK P1100 1998-01-27 118.97 -2.30 GPS
DUCK P1100 1998-01-27 119.57 -2.37 GPS
DUCK P1100 1998-01-27 120.07 -2.38 GPS
DUCK P1100 1998-01-27 120.57 -2.40 GPS
DUCK P1100 1998-01-27 120.97 -2.42 GPS
DUCK P1100 1998-01-27 121.57 -2.45 GPS
DUCK P1100 1998-01-27 121.97 -2.49 GPS
DUCK P1100 1998-01-27 122.47 -2.50 GPS
DUCK P1100 1998-01-27 123.07 -2.53 GPS
DUCK P1100 1998-01-27 124.07 -2.57 GPS
DUCK P1100 1998-01-27 125.17 -2.61 GPS
DUCK P1100 1998-01-27 125.67 -2.64 GPS
DUCK P1100 1998-01-27 126.27 -2.64 GPS
DUCK P1100 1998-01-27 127.87 -2.70 GPS
DUCK P1100 1998-01-27 128.57 -2.74 GPS
DUCK P1100 1998-01-27 129.07 -2.75 GPS
DUCK P1100 1998-01-27 129.67 -2.76 GPS
DUCK P1100 1998-01-27 130.17 -2.79 GPS
DUCK P1100 1998-01-27 130.57 -2.80 GPS
DUCK P1100 1998-01-27 131.27 -2.82 GPS
DUCK P1100 1998-01-27 131.78 -2.83 GPS
DUCK P1100 1998-01-27 132.38 -2.86 GPS
DUCK P1100 1998-01-27 132.78 -2.86 GPS
DUCK P1100 1998-01-27 133.38 -2.88 GPS
DUCK P1100 1998-01-27 133.88 -2.90 GPS
DUCK P1100 1998-01-27 134.57 -2.92 GPS
DUCK P1100 1998-01-27 134.97 -2.94 GPS
DUCK P1100 1998-01-27 135.68 -2.95 GPS
DUCK P1100 1998-01-27 136.18 -2.97 GPS
DUCK P1100 1998-01-27 136.78 -2.98 GPS
DUCK P1100 1998-01-27 137.38 -3.01 GPS
DUCK P1100 1998-01-27 138.97 -3.06 GPS
DUCK P1100 1998-01-27 139.57 -3.06 GPS
DUCK P1100 1998-01-27 140.07 -3.09 GPS
DUCK P1100 1998-01-27 140.78 -3.11 GPS
DUCK P1100 1998-01-27 141.38 -3.14 GPS
DUCK P1100 1998-01-27 141.88 -3.17 GPS
DUCK P1100 1998-01-27 142.28 -3.17 GPS
DUCK P1100 1998-01-27 142.97 -3.19 GPS
DUCK P1100 1998-01-27 143.88 -3.09 GPS
DUCK P1100 1998-01-27 144.38 -3.00 GPS
DUCK P1100 1998-01-27 144.97 -3.01 GPS
DUCK P1100 1998-01-27 146.58 -2.95 GPS
DUCK P1100 1998-01-27 147.08 -2.96 GPS
DUCK P1100 1998-01-27 147.58 -2.94 GPS
DUCK P1100 1998-01-27 148.08 -2.92 GPS
DUCK P1100 1998-01-27 148.68 -2.92 GPS
DUCK P1100 1998-01-27 149.38 -2.96 GPS
DUCK P1100 1998-01-27 149.98 -2.94 GPS
DUCK P1100 1998-01-27 150.78 -2.96 GPS
DUCK P1100 1998-01-27 151.58 -2.95 GPS
DUCK P1100 1998-01-27 152.78 -2.95 GPS
DUCK P1100 1998-01-27 153.78 -2.95 GPS
DUCK P1100 1998-01-27 154.48 -2.93 GPS
DUCK P1100 1998-01-27 154.88 -2.89 GPS
DUCK P1100 1998-01-27 155.68 -2.82 GPS
DUCK P1100 1998-01-27 156.78 -2.80 GPS
DUCK P1100 1998-01-27 157.28 -2.78 GPS
DUCK P1100 1998-01-27 157.88 -2.75 GPS
DUCK P1100 1998-01-27 158.48 -2.73 GPS
DUCK P1100 1998-01-27 158.98 -2.71 GPS
DUCK P1100 1998-01-27 159.58 -2.70 GPS
DUCK P1100 1998-01-27 160.18 -2.68 GPS
DUCK P1100 1998-01-27 160.48 -2.67 GPS
DUCK P1100 1998-01-27 161.08 -2.65 GPS
DUCK P1100 1998-01-27 161.78 -2.62 GPS
DUCK P1100 1998-01-27 162.38 -2.59 GPS
DUCK P1100 1998-01-27 163.58 -2.55 GPS
DUCK P1100 1998-01-27 164.38 -2.52 GPS
DUCK P1100 1998-01-27 164.78 -2.50 GPS
DUCK P1100 1998-01-27 165.48 -2.47 GPS
DUCK P1100 1998-01-27 166.08 -2.45 GPS
DUCK P1100 1998-01-27 166.68 -2.43 GPS
DUCK P1100 1998-01-27 167.38 -2.41 GPS
DUCK P1100 1998-01-27 167.98 -2.40 GPS
DUCK P1100 1998-01-27 168.58 -2.38 GPS
DUCK P1100 1998-01-27 169.38 -2.37 GPS
DUCK P1100 1998-01-27 169.98 -2.36 GPS
DUCK P1100 1998-01-27 170.48 -2.35 GPS
DUCK P1100 1998-01-27 171.28 -2.34 GPS
DUCK P1100 1998-01-27 171.88 -2.33 GPS
DUCK P1100 1998-01-27 172.68 -2.32 GPS
DUCK P1100 1998-01-27 173.28 -2.33 GPS
DUCK P1100 1998-01-27 173.98 -2.31 GPS
DUCK P1100 1998-01-27 174.58 -2.32 GPS
DUCK P1100 1998-01-27 175.18 -2.31 GPS
DUCK P1100 1998-01-27 175.88 -2.31 GPS
DUCK P1100 1998-01-27 176.48 -2.32 GPS
DUCK P1100 1998-01-27 177.18 -2.33 GPS
DUCK P1100 1998-01-27 177.88 -2.32 GPS
DUCK P1100 1998-01-27 178.58 -2.33 GPS
DUCK P1100 1998-01-27 179.18 -2.34 GPS
DUCK P1100 1998-01-27 179.78 -2.34 GPS
DUCK P1100 1998-01-27 180.48 -2.35 GPS
DUCK P1100 1998-01-27 181.08 -2.36 GPS
DUCK P1100 1998-01-27 182.88 -2.38 GPS
DUCK P1100 1998-01-27 183.48 -2.40 GPS
DUCK P1100 1998-01-27 184.08 -2.40 GPS
DUCK P1100 1998-01-27 184.78 -2.41 GPS
DUCK P1100 1998-01-27 185.38 -2.43 GPS
DUCK P1100 1998-01-27 186.08 -2.44 GPS
DUCK P1100 1998-01-27 186.68 -2.46 GPS
DUCK P1100 1998-01-27 187.28 -2.47 GPS
DUCK P1100 1998-01-27 187.88 -2.49 GPS
DUCK P1100 1998-01-27 188.58 -2.49 GPS
DUCK P1100 1998-01-27 189.18 -2.52 GPS
DUCK P1100 1998-01-27 189.68 -2.52 GPS
DUCK P1100 1998-01-27 190.48 -2.55 GPS
DUCK P1100 1998-01-27 191.08 -2.56 GPS
DUCK P1100 1998-01-27 191.78 -2.57 GPS
DUCK P1100 1998-01-27 192.28 -2.58 GPS
DUCK P1100 1998-01-27 192.88 -2.60 GPS
DUCK P1100 1998-01-27 193.48 -2.62 GPS
DUCK P1100 1998-01-27 194.08 -2.64 GPS
DUCK P1100 1998-01-27 194.78 -2.65 GPS
DUCK P1100 1998-01-27 195.38 -2.67 GPS
DUCK P1100 1998-01-27 195.98 -2.67 GPS
DUCK P1100 1998-01-27 196.48 -2.68 GPS
DUCK P1100 1998-01-27 197.08 -2.70 GPS
DUCK P1100 1998-01-27 197.58 -2.70 GPS
DUCK P1100 1998-01-27 198.38 -2.72 GPS
DUCK P1100 1998-01-27 199.08 -2.74 GPS
DUCK P1100 1998-01-27 199.68 -2.76 GPS
DUCK P1100 1998-01-27 200.18 -2.76 GPS
DUCK P1100 1998-01-27 200.98 -2.79 GPS
DUCK P1100 1998-01-27 201.38 -2.81 GPS
DUCK P1100 1998-01-27 202.08 -2.82 GPS
DUCK P1100 1998-01-27 202.68 -2.83 GPS
DUCK P1100 1998-01-27 203.28 -2.85 GPS
DUCK P1100 1998-01-27 203.78 -2.86 GPS
DUCK P1100 1998-01-27 204.38 -2.87 GPS
DUCK P1100 1998-01-27 205.08 -2.88 GPS
DUCK P1100 1998-01-27 205.68 -2.89 GPS
DUCK P1100 1998-01-27 206.28 -2.91 GPS
DUCK P1100 1998-01-27 206.88 -2.91 GPS
DUCK P1100 1998-01-27 207.58 -2.92 GPS
DUCK P1100 1998-01-27 208.18 -2.94 GPS
DUCK P1100 1998-01-27 208.78 -2.95 GPS
DUCK P1100 1998-01-27 209.28 -2.97 GPS
DUCK P1100 1998-01-27 209.88 -2.98 GPS
DUCK P1100 1998-01-27 210.58 -2.98 GPS
DUCK P1100 1998-01-27 210.98 -2.99 GPS
DUCK P1100 1998-01-27 211.68 -3.00 GPS
DUCK P1100 1998-01-27 212.28 -3.00 GPS
DUCK P1100 1998-01-27 212.88 -3.01 GPS
DUCK P1100 1998-01-27 213.58 -3.01 GPS
DUCK P1100 1998-01-27 213.98 -3.02 GPS
DUCK P1100 1998-01-27 214.68 -3.02 GPS
DUCK P1100 1998-01-27 215.18 -3.02 GPS
DUCK P1100 1998-01-27 215.88 -3.04 GPS
DUCK P1100 1998-01-27 216.38 -3.04 GPS
DUCK P1100 1998-01-27 216.98 -3.04 GPS
DUCK P1100 1998-01-27 217.58 -3.04 GPS
DUCK P1100 1998-01-27 218.08 -3.03 GPS
DUCK P1100 1998-01-27 218.68 -3.03 GPS
DUCK P1100 1998-01-27 219.98 -3.03 GPS
DUCK P1100 1998-01-27 220.58 -3.03 GPS
DUCK P1100 1998-01-27 221.18 -3.03 GPS
DUCK P1100 1998-01-27 221.88 -3.03 GPS
DUCK P1100 1998-01-27 222.48 -3.01 GPS
DUCK P1100 1998-01-27 223.08 -3.02 GPS
DUCK P1100 1998-01-27 223.58 -3.00 GPS
DUCK P1100 1998-01-27 224.18 -3.00 GPS
DUCK P1100 1998-01-27 224.88 -3.00 GPS
DUCK P1100 1998-01-27 225.48 -2.99 GPS
DUCK P1100 1998-01-27 226.08 -2.98 GPS
DUCK P1100 1998-01-27 226.68 -2.98 GPS
DUCK P1100 1998-01-27 227.18 -2.97 GPS
DUCK P1100 1998-01-27 227.78 -2.96 GPS
DUCK P1100 1998-01-27 228.28 -2.94 GPS
DUCK P1100 1998-01-27 228.98 -2.93 GPS
DUCK P1100 1998-01-27 229.58 -2.93 GPS
DUCK P1100 1998-01-27 230.18 -2.91 GPS
DUCK P1100 1998-01-27 230.78 -2.89 GPS
DUCK P1100 1998-01-27 231.48 -2.88 GPS
DUCK P1100 1998-01-27 231.98 -2.87 GPS
DUCK P1100 1998-01-27 232.68 -2.86 GPS
DUCK P1100 1998-01-27 233.38 -2.85 GPS
DUCK P1100 1998-01-27 233.98 -2.83 GPS
DUCK P1100 1998-01-27 234.38 -2.82 GPS
DUCK P1100 1998-01-27 234.98 -2.80 GPS
DUCK P1100 1998-01-27 235.68 -2.78 GPS
DUCK P1100 1998-01-27 236.28 -2.76 GPS
DUCK P1100 1998-01-27 236.88 -2.74 GPS
DUCK P1100 1998-01-27 237.48 -2.73 GPS
DUCK P1100 1998-01-27 237.98 -2.71 GPS
DUCK P1100 1998-01-27 238.78 -2.69 GPS
DUCK P1100 1998-01-27 239.38 -2.68 GPS
DUCK P1100 1998-01-27 239.88 -2.66 GPS
DUCK P1100 1998-01-27 240.48 -2.65 GPS
DUCK P1100 1998-01-27 241.18 -2.63 GPS
DUCK P1100 1998-01-27 241.78 -2.62 GPS
DUCK P1100 1998-01-27 242.38 -2.60 GPS
DUCK P1100 1998-01-27 242.98 -2.59 GPS
DUCK P1100 1998-01-27 243.68 -2.58 GPS
DUCK P1100 1998-01-27 244.28 -2.56 GPS
DUCK P1100 1998-01-27 244.98 -2.55 GPS
DUCK P1100 1998-01-27 245.78 -2.54 GPS
DUCK P1100 1998-01-27 246.38 -2.53 GPS
DUCK P1100 1998-01-27 246.98 -2.53 GPS
DUCK P1100 1998-01-27 247.58 -2.52 GPS
DUCK P1100 1998-01-27 248.28 -2.52 GPS
DUCK P1100 1998-01-27 248.88 -2.52 GPS
DUCK P1100 1998-01-27 249.58 -2.51 GPS
DUCK P1100 1998-01-27 250.18 -2.51 GPS
DUCK P1100 1998-01-27 250.78 -2.51 GPS
DUCK P1100 1998-01-27 251.48 -2.51 GPS
DUCK P1100 1998-01-27 252.08 -2.51 GPS
DUCK P1100 1998-01-27 252.68 -2.51 GPS
DUCK P1100 1998-01-27 253.48 -2.52 GPS
DUCK P1100 1998-01-27 253.98 -2.52 GPS
DUCK P1100 1998-01-27 254.58 -2.54 GPS
DUCK P1100 1998-01-27 255.18 -2.54 GPS
DUCK P1100 1998-01-27 257.08 -2.56 GPS
DUCK P1100 1998-01-27 257.58 -2.56 GPS
DUCK P1100 1998-01-27 258.38 -2.57 GPS
DUCK P1100 1998-01-27 258.98 -2.59 GPS
DUCK P1100 1998-01-27 259.68 -2.60 GPS
DUCK P1100 1998-01-27 260.28 -2.61 GPS
DUCK P1100 1998-01-27 260.88 -2.63 GPS
DUCK P1100 1998-01-27 261.58 -2.64 GPS
DUCK P1100 1998-01-27 262.18 -2.66 GPS
DUCK P1100 1998-01-27 262.78 -2.67 GPS
DUCK P1100 1998-01-27 263.38 -2.68 GPS
DUCK P1100 1998-01-27 263.88 -2.69 GPS
DUCK P1100 1998-01-27 264.58 -2.70 GPS
DUCK P1100 1998-01-27 265.18 -2.70 GPS
DUCK P1100 1998-01-27 265.78 -2.72 GPS
DUCK P1100 1998-01-27 266.58 -2.75 GPS
DUCK P1100 1998-01-27 267.18 -2.76 GPS
DUCK P1100 1998-01-27 267.68 -2.78 GPS
DUCK P1100 1998-01-27 268.38 -2.79 GPS
DUCK P1100 1998-01-27 268.98 -2.80 GPS
DUCK P1100 1998-01-27 269.58 -2.81 GPS
DUCK P1100 1998-01-27 270.38 -2.84 GPS
DUCK P1100 1998-01-27 270.88 -2.86 GPS
DUCK P1100 1998-01-27 271.48 -2.87 GPS
DUCK P1100 1998-01-27 271.98 -2.88 GPS
DUCK P1100 1998-01-27 272.58 -2.88 GPS
DUCK P1100 1998-01-27 273.29 -2.90 GPS
DUCK P1100 1998-01-27 273.88 -2.91 GPS
DUCK P1100 1998-01-27 274.58 -2.94 GPS
DUCK P1100 1998-01-27 275.79 -2.98 GPS
DUCK P1100 1998-01-27 276.38 -2.98 GPS
DUCK P1100 1998-01-27 276.88 -3.00 GPS
DUCK P1100 1998-01-27 277.49 -3.02 GPS
DUCK P1100 1998-01-27 278.08 -3.03 GPS
DUCK P1100 1998-01-27 278.88 -3.05 GPS
DUCK P1100 1998-01-27 279.49 -3.07 GPS
DUCK P1100 1998-01-27 279.99 -3.08 GPS
DUCK P1100 1998-01-27 280.58 -3.10 GPS
DUCK P1100 1998-01-27 281.29 -3.11 GPS
DUCK P1100 1998-01-27 281.88 -3.13 GPS
DUCK P1100 1998-01-27 282.49 -3.14 GPS
DUCK P1100 1998-01-27 283.08 -3.16 GPS
DUCK P1100 1998-01-27 283.58 -3.17 GPS
DUCK P1100 1998-01-27 284.08 -3.18 GPS
DUCK P1100 1998-01-27 284.69 -3.19 GPS
DUCK P1100 1998-01-27 285.38 -3.21 GPS
DUCK P1100 1998-01-27 285.99 -3.23 GPS
DUCK P1100 1998-01-27 286.58 -3.26 GPS
DUCK P1100 1998-01-27 287.09 -3.26 GPS
DUCK P1100 1998-01-27 287.69 -3.27 GPS
DUCK P1100 1998-01-27 288.39 -3.28 GPS
DUCK P1100 1998-01-27 288.89 -3.29 GPS
DUCK P1100 1998-01-27 289.49 -3.30 GPS
DUCK P1100 1998-01-27 290.09 -3.32 GPS
DUCK P1100 1998-01-27 290.69 -3.34 GPS
DUCK P1100 1998-01-27 291.39 -3.36 GPS
DUCK P1100 1998-01-27 291.79 -3.37 GPS
DUCK P1100 1998-01-27 292.49 -3.38 GPS
DUCK P1100 1998-01-27 293.09 -3.40 GPS
DUCK P1100 1998-01-27 293.59 -3.40 GPS
DUCK P1100 1998-01-27 294.19 -3.41 GPS
DUCK P1100 1998-01-27 294.79 -3.43 GPS
DUCK P1100 1998-01-27 295.49 -3.45 GPS
DUCK P1100 1998-01-27 296.09 -3.46 GPS
DUCK P1100 1998-01-27 296.69 -3.47 GPS
DUCK P1100 1998-01-27 297.19 -3.48 GPS
DUCK P1100 1998-01-27 297.79 -3.50 GPS
DUCK P1100 1998-01-27 298.49 -3.52 GPS
DUCK P1100 1998-01-27 299.09 -3.52 GPS
DUCK P1100 1998-01-27 299.69 -3.54 GPS
DUCK P1100 1998-01-27 300.29 -3.55 GPS
DUCK P1100 1998-01-27 300.99 -3.56 GPS
DUCK P1100 1998-01-27 301.49 -3.58 GPS
DUCK P1100 1998-01-27 302.09 -3.59 GPS
DUCK P1100 1998-01-27 302.69 -3.61 GPS
DUCK P1100 1998-01-27 303.29 -3.61 GPS
DUCK P1100 1998-01-27 303.79 -3.62 GPS
DUCK P1100 1998-01-27 304.39 -3.64 GPS
DUCK P1100 1998-01-27 304.99 -3.64 GPS
DUCK P1100 1998-01-27 305.59 -3.66 GPS
DUCK P1100 1998-01-27 306.29 -3.67 GPS
DUCK P1100 1998-01-27 306.99 -3.68 GPS
DUCK P1100 1998-01-27 307.39 -3.70 GPS
DUCK P1100 1998-01-27 307.99 -3.71 GPS
DUCK P1100 1998-01-27 308.69 -3.71 GPS
DUCK P1100 1998-01-27 309.29 -3.73 GPS
DUCK P1100 1998-01-27 309.99 -3.74 GPS
DUCK P1100 1998-01-27 310.39 -3.76 GPS
DUCK P1100 1998-01-27 311.09 -3.76 GPS
DUCK P1100 1998-01-27 311.69 -3.77 GPS
DUCK P1100 1998-01-27 312.19 -3.78 GPS
DUCK P1100 1998-01-27 312.99 -3.81 GPS
DUCK P1100 1998-01-27 313.39 -3.80 GPS
DUCK P1100 1998-01-27 314.09 -3.82 GPS
DUCK P1100 1998-01-27 314.69 -3.83 GPS
DUCK P1100 1998-01-27 315.19 -3.84 GPS
DUCK P1100 1998-01-27 315.79 -3.85 GPS
DUCK P1100 1998-01-27 316.39 -3.86 GPS
DUCK P1100 1998-01-27 317.09 -3.87 GPS
DUCK P1100 1998-01-27 317.69 -3.89 GPS
DUCK P1100 1998-01-27 318.19 -3.89 GPS
DUCK P1100 1998-01-27 318.79 -3.90 GPS
DUCK P1100 1998-01-27 319.29 -3.91 GPS
DUCK P1100 1998-01-27 319.89 -3.92 GPS
DUCK P1100 1998-01-27 320.49 -3.93 GPS
DUCK P1100 1998-01-27 321.09 -3.94 GPS
DUCK P1100 1998-01-27 321.79 -3.96 GPS
DUCK P1100 1998-01-27 322.39 -3.96 GPS
DUCK P1100 1998-01-27 322.79 -3.97 GPS
DUCK P1100 1998-01-27 323.49 -3.98 GPS
DUCK P1100 1998-01-27 324.09 -3.98 GPS
DUCK P1100 1998-01-27 324.79 -3.99 GPS
DUCK P1100 1998-01-27 325.39 -4.01 GPS
DUCK P1100 1998-01-27 325.89 -4.02 GPS
DUCK P1100 1998-01-27 326.49 -4.03 GPS
DUCK P1100 1998-01-27 327.19 -4.03 GPS
DUCK P1100 1998-01-27 327.79 -4.05 GPS
DUCK P1100 1998-01-27 328.29 -4.06 GPS
DUCK P1100 1998-01-27 328.89 -4.06 GPS
DUCK P1100 1998-01-27 329.49 -4.08 GPS
DUCK P1100 1998-01-27 330.69 -4.11 GPS
DUCK P1100 1998-01-27 331.29 -4.11 GPS
DUCK P1100 1998-01-27 331.89 -4.11 GPS
DUCK P1100 1998-01-27 332.59 -4.13 GPS
DUCK P1100 1998-01-27 333.19 -4.13 GPS
DUCK P1100 1998-01-27 333.79 -4.14 GPS
DUCK P1100 1998-01-27 334.29 -4.16 GPS
DUCK P1100 1998-01-27 334.89 -4.17 GPS
DUCK P1100 1998-01-27 335.59 -4.18 GPS
DUCK P1100 1998-01-27 336.19 -4.18 GPS
DUCK P1100 1998-01-27 336.79 -4.19 GPS
DUCK P1100 1998-01-27 337.39 -4.20 GPS
DUCK P1100 1998-01-27 337.89 -4.20 GPS
DUCK P1100 1998-01-27 338.49 -4.22 GPS
DUCK P1100 1998-01-27 339.29 -4.22 GPS
DUCK P1100 1998-01-27 339.79 -4.23 GPS
DUCK P1100 1998-01-27 340.39 -4.24 GPS
DUCK P1100 1998-01-27 340.99 -4.25 GPS
DUCK P1100 1998-01-27 341.59 -4.25 GPS
DUCK P1100 1998-01-27 342.19 -4.27 GPS
DUCK P1100 1998-01-27 342.79 -4.27 GPS
DUCK P1100 1998-01-27 343.49 -4.28 GPS
DUCK P1100 1998-01-27 343.99 -4.29 GPS
