Easting	Northing	Elevation_OD	Chainage	FC	Profile	Reg_ID
421781.076	93088.186	0.367	67.800	ZZ	N/A	5f00228
421781.087	93087.986	0.262	68.000	ZZ	N/A	5f00228
421781.097	93087.787	0.092	68.200	ZZ	N/A	5f00228
421781.108	93087.587	0.026	68.400	ZZ	N/A	5f00228
421781.118	93087.387	-0.025	68.600	ZZ	N/A	5f00228
421781.129	93087.187	-0.069	68.800	ZZ	N/A	5f00228
421781.139	93086.988	-0.104	69.000	ZZ	N/A	5f00228
421781.150	93086.788	-0.135	69.200	ZZ	N/A	5f00228
421781.160	93086.588	-0.160	69.400	ZZ	N/A	5f00228
421781.171	93086.388	-0.184	69.600	ZZ	N/A	5f00228
421781.181	93086.189	-0.206	69.800	ZZ	N/A	5f00228
421781.192	93085.989	-0.227	70.000	ZZ	N/A	5f00228
421781.202	93085.789	-0.256	70.200	ZZ	N/A	5f00228
421781.213	93085.590	-0.285	70.400	ZZ	N/A	5f00228
421781.223	93085.390	-0.348	70.600	ZZ	N/A	5f00228
421781.233	93085.190	-0.365	70.800	ZZ	N/A	5f00228
421781.244	93084.990	-0.380	71.000	ZZ	N/A	5f00228
421781.254	93084.791	-0.395	71.200	ZZ	N/A	5f00228
421781.265	93084.591	-0.410	71.400	ZZ	N/A	5f00228
421781.275	93084.391	-0.426	71.600	ZZ	N/A	5f00228
421781.286	93084.191	-0.441	71.800	ZZ	N/A	5f00228
421747.894	93106.168	4.607	34.830	B	HAMP	5f00229
421747.897	93105.997	4.254	35.001	G	HAMP	5f00229
421747.935	93103.799	4.126	37.200	ZZ	HAMP	5f00229
421747.939	93103.599	4.118	37.400	ZZ	HAMP	5f00229
421747.942	93103.399	4.110	37.600	ZZ	HAMP	5f00229
421747.946	93103.199	4.102	37.800	ZZ	HAMP	5f00229
421747.949	93102.999	4.094	38.000	ZZ	HAMP	5f00229
421747.953	93102.799	4.086	38.200	ZZ	HAMP	5f00229
421747.956	93102.599	4.078	38.400	ZZ	HAMP	5f00229
421747.960	93102.399	4.096	38.600	ZZ	HAMP	5f00229
421747.963	93102.199	4.118	38.800	ZZ	HAMP	5f00229
421747.967	93101.999	4.140	39.000	ZZ	HAMP	5f00229
421747.970	93101.799	4.179	39.200	ZZ	HAMP	5f00229
421747.974	93101.599	4.220	39.400	ZZ	HAMP	5f00229
421747.977	93101.399	4.201	39.600	ZZ	HAMP	5f00229
421747.981	93101.199	4.180	39.800	ZZ	HAMP	5f00229
421747.984	93100.999	4.161	40.000	ZZ	HAMP	5f00229
421747.988	93100.799	4.127	40.200	ZZ	HAMP	5f00229
421747.991	93100.599	4.102	40.400	ZZ	HAMP	5f00229
421747.995	93100.399	4.077	40.600	ZZ	HAMP	5f00229
421747.998	93100.199	4.021	40.800	ZZ	HAMP	5f00229
421748.002	93099.999	3.937	41.000	ZZ	HAMP	5f00229
421748.005	93099.799	3.882	41.200	ZZ	HAMP	5f00229
421748.008	93099.599	3.848	41.400	ZZ	HAMP	5f00229
421748.012	93099.399	3.792	41.600	ZZ	HAMP	5f00229
421748.015	93099.199	3.712	41.800	ZZ	HAMP	5f00229
421748.019	93098.999	3.603	42.000	ZZ	HAMP	5f00229
421748.023	93098.799	3.530	42.200	ZZ	HAMP	5f00229
421748.026	93098.599	3.493	42.400	ZZ	HAMP	5f00229
421748.030	93098.399	3.457	42.600	ZZ	HAMP	5f00229
421748.033	93098.200	3.421	42.800	ZZ	HAMP	5f00229
421748.036	93098.000	3.385	43.000	ZZ	HAMP	5f00229
421748.040	93097.800	3.347	43.200	ZZ	HAMP	5f00229
421748.043	93097.600	3.298	43.400	ZZ	HAMP	5f00229
421748.047	93097.400	3.247	43.600	ZZ	HAMP	5f00229
421748.050	93097.200	3.208	43.800	ZZ	HAMP	5f00229
421748.054	93097.000	3.168	44.000	ZZ	HAMP	5f00229
421748.057	93096.800	3.128	44.200	ZZ	HAMP	5f00229
421748.061	93096.600	3.088	44.400	ZZ	HAMP	5f00229
421748.064	93096.400	3.044	44.600	ZZ	HAMP	5f00229
421748.068	93096.200	2.869	44.800	ZZ	HAMP	5f00229
421748.071	93096.000	2.743	45.000	ZZ	HAMP	5f00229
421748.075	93095.800	2.689	45.200	ZZ	HAMP	5f00229
421748.078	93095.600	2.546	45.400	ZZ	HAMP	5f00229
421748.082	93095.400	2.379	45.600	ZZ	HAMP	5f00229
421748.085	93095.200	2.205	45.800	ZZ	HAMP	5f00229
421748.089	93095.000	2.122	46.000	ZZ	HAMP	5f00229
421748.092	93094.800	2.039	46.200	ZZ	HAMP	5f00229
421748.096	93094.600	1.956	46.400	ZZ	HAMP	5f00229
421748.099	93094.400	1.873	46.600	ZZ	HAMP	5f00229
421748.103	93094.200	1.791	46.800	ZZ	HAMP	5f00229
421748.106	93094.000	1.708	47.000	ZZ	HAMP	5f00229
421748.110	93093.800	1.625	47.200	ZZ	HAMP	5f00229
421748.113	93093.600	1.542	47.400	ZZ	HAMP	5f00229
421748.117	93093.400	1.506	47.600	ZZ	HAMP	5f00229
421748.120	93093.200	1.492	47.800	ZZ	HAMP	5f00229
421748.124	93093.000	1.478	48.000	ZZ	HAMP	5f00229
421748.127	93092.800	1.464	48.200	ZZ	HAMP	5f00229
421748.131	93092.600	1.450	48.400	ZZ	HAMP	5f00229
421748.134	93092.400	1.436	48.600	ZZ	HAMP	5f00229
421748.138	93092.200	1.410	48.800	ZZ	HAMP	5f00229
421748.141	93092.000	1.385	49.000	ZZ	HAMP	5f00229
421748.145	93091.800	1.361	49.200	ZZ	HAMP	5f00229
421748.148	93091.601	1.348	49.400	ZZ	HAMP	5f00229
421748.152	93091.401	1.292	49.600	ZZ	HAMP	5f00229
421748.155	93091.201	1.228	49.800	ZZ	HAMP	5f00229
421748.159	93091.001	1.172	50.000	ZZ	HAMP	5f00229
421748.162	93090.801	1.128	50.200	ZZ	HAMP	5f00229
421748.166	93090.601	1.100	50.400	ZZ	HAMP	5f00229
421748.169	93090.401	1.071	50.600	ZZ	HAMP	5f00229
421748.173	93090.201	1.040	50.800	ZZ	HAMP	5f00229
421748.176	93090.001	1.016	51.000	ZZ	HAMP	5f00229
421748.180	93089.801	0.992	51.200	ZZ	HAMP	5f00229
421748.183	93089.601	0.967	51.400	ZZ	HAMP	5f00229
421748.187	93089.401	0.942	51.600	ZZ	HAMP	5f00229
421748.190	93089.201	0.917	51.800	ZZ	HAMP	5f00229
421748.193	93089.001	0.893	52.000	ZZ	HAMP	5f00229
421748.197	93088.801	0.869	52.200	ZZ	HAMP	5f00229
421748.200	93088.601	0.845	52.400	ZZ	HAMP	5f00229
421748.204	93088.401	0.822	52.600	ZZ	HAMP	5f00229
421748.208	93088.201	0.799	52.800	ZZ	HAMP	5f00229
421748.211	93088.001	0.778	53.000	ZZ	HAMP	5f00229
421748.215	93087.801	0.756	53.200	ZZ	HAMP	5f00229
421748.218	93087.601	0.734	53.400	ZZ	HAMP	5f00229
421748.221	93087.401	0.712	53.600	ZZ	HAMP	5f00229
421748.225	93087.201	0.688	53.800	ZZ	HAMP	5f00229
421748.228	93087.001	0.665	54.000	ZZ	HAMP	5f00229
421748.232	93086.801	0.641	54.200	ZZ	HAMP	5f00229
421748.235	93086.601	0.619	54.400	ZZ	HAMP	5f00229
421748.239	93086.401	0.596	54.600	ZZ	HAMP	5f00229
421748.242	93086.201	0.572	54.800	ZZ	HAMP	5f00229
421748.246	93086.001	0.549	55.000	ZZ	HAMP	5f00229
421748.249	93085.801	0.524	55.200	ZZ	HAMP	5f00229
421748.253	93085.601	0.498	55.400	ZZ	HAMP	5f00229
421748.256	93085.402	0.471	55.600	ZZ	HAMP	5f00229
421748.260	93085.201	0.446	55.800	ZZ	HAMP	5f00229
421748.263	93085.001	0.421	56.000	ZZ	HAMP	5f00229
421748.267	93084.802	0.397	56.200	ZZ	HAMP	5f00229
421748.270	93084.602	0.372	56.400	ZZ	HAMP	5f00229
421748.274	93084.402	0.348	56.600	ZZ	HAMP	5f00229
421748.277	93084.202	0.324	56.800	ZZ	HAMP	5f00229
421748.281	93084.002	0.301	57.000	ZZ	HAMP	5f00229
421748.284	93083.802	0.279	57.200	ZZ	HAMP	5f00229
421748.288	93083.602	0.258	57.400	ZZ	HAMP	5f00229
421748.291	93083.402	0.238	57.600	ZZ	HAMP	5f00229
421748.295	93083.202	0.217	57.800	ZZ	HAMP	5f00229
421748.298	93083.002	0.197	58.000	ZZ	HAMP	5f00229
421748.302	93082.802	0.177	58.200	ZZ	HAMP	5f00229
421748.305	93082.602	0.157	58.400	ZZ	HAMP	5f00229
421748.309	93082.402	0.136	58.600	ZZ	HAMP	5f00229
421748.312	93082.202	0.116	58.800	ZZ	HAMP	5f00229
421748.316	93082.002	0.095	59.000	ZZ	HAMP	5f00229
421748.319	93081.802	0.075	59.200	ZZ	HAMP	5f00229
421748.323	93081.602	0.054	59.400	ZZ	HAMP	5f00229
421748.326	93081.402	0.033	59.600	ZZ	HAMP	5f00229
421748.330	93081.202	0.013	59.800	ZZ	HAMP	5f00229
421748.333	93081.002	-0.007	60.000	ZZ	HAMP	5f00229
421748.337	93080.802	-0.026	60.200	ZZ	HAMP	5f00229
421748.340	93080.602	-0.046	60.400	ZZ	HAMP	5f00229
421748.344	93080.402	-0.065	60.600	ZZ	HAMP	5f00229
421748.347	93080.202	-0.085	60.800	ZZ	HAMP	5f00229
421748.351	93080.002	-0.106	61.000	ZZ	HAMP	5f00229
421748.354	93079.802	-0.126	61.200	ZZ	HAMP	5f00229
421748.358	93079.602	-0.146	61.400	ZZ	HAMP	5f00229
421748.361	93079.402	-0.166	61.600	ZZ	HAMP	5f00229
421748.365	93079.202	-0.186	61.800	ZZ	HAMP	5f00229
421748.368	93079.002	-0.208	62.000	ZZ	HAMP	5f00229
421748.372	93078.803	-0.230	62.200	ZZ	HAMP	5f00229
421748.375	93078.602	-0.249	62.400	ZZ	HAMP	5f00229
421748.378	93078.402	-0.269	62.600	ZZ	HAMP	5f00229
421748.382	93078.203	-0.289	62.800	ZZ	HAMP	5f00229
421748.385	93078.003	-0.309	63.000	ZZ	HAMP	5f00229
421748.389	93077.803	-0.337	63.200	ZZ	HAMP	5f00229
421748.393	93077.603	-0.363	63.400	ZZ	HAMP	5f00229
421748.396	93077.403	-0.390	63.600	ZZ	HAMP	5f00229
421748.400	93077.203	-0.416	63.800	ZZ	HAMP	5f00229
421705.215	93095.498	4.189	-10.600	ZZ	HC28	5f00230
421705.219	93095.298	4.178	-10.400	ZZ	HC28	5f00230
421705.222	93095.098	4.167	-10.200	ZZ	HC28	5f00230
421705.226	93094.898	4.156	-10.000	ZZ	HC28	5f00230
421705.229	93094.698	4.144	-9.800	ZZ	HC28	5f00230
421705.232	93094.499	4.133	-9.600	ZZ	HC28	5f00230
421705.236	93094.299	4.122	-9.400	ZZ	HC28	5f00230
421705.239	93094.099	4.110	-9.200	ZZ	HC28	5f00230
421705.243	93093.899	4.098	-9.000	ZZ	HC28	5f00230
421705.246	93093.699	4.086	-8.800	ZZ	HC28	5f00230
421705.250	93093.499	4.075	-8.600	ZZ	HC28	5f00230
421705.253	93093.299	4.065	-8.400	ZZ	HC28	5f00230
421705.257	93093.099	4.056	-8.200	ZZ	HC28	5f00230
421705.260	93092.899	4.048	-8.000	ZZ	HC28	5f00230
421705.264	93092.699	4.039	-7.800	ZZ	HC28	5f00230
421705.267	93092.499	4.030	-7.600	ZZ	HC28	5f00230
421705.271	93092.299	4.020	-7.400	ZZ	HC28	5f00230
421705.274	93092.099	4.009	-7.200	ZZ	HC28	5f00230
421705.278	93091.899	3.997	-7.000	ZZ	HC28	5f00230
421705.281	93091.699	3.985	-6.800	ZZ	HC28	5f00230
421705.285	93091.499	3.975	-6.600	ZZ	HC28	5f00230
421705.288	93091.299	3.967	-6.400	ZZ	HC28	5f00230
421705.292	93091.099	3.959	-6.200	ZZ	HC28	5f00230
421705.295	93090.899	3.949	-6.000	ZZ	HC28	5f00230
421705.299	93090.699	3.944	-5.800	ZZ	HC28	5f00230
421705.302	93090.499	3.941	-5.600	ZZ	HC28	5f00230
421705.306	93090.299	3.930	-5.400	ZZ	HC28	5f00230
421705.309	93090.099	3.918	-5.200	ZZ	HC28	5f00230
421705.313	93089.899	3.906	-5.000	ZZ	HC28	5f00230
421705.316	93089.699	3.895	-4.800	ZZ	HC28	5f00230
421705.320	93089.499	3.883	-4.600	ZZ	HC28	5f00230
421705.323	93089.299	3.875	-4.400	ZZ	HC28	5f00230
421705.327	93089.099	3.872	-4.200	ZZ	HC28	5f00230
421705.330	93088.899	3.869	-4.000	ZZ	HC28	5f00230
421705.334	93088.699	3.865	-3.800	ZZ	HC28	5f00230
421705.337	93088.500	3.862	-3.600	ZZ	HC28	5f00230
421705.341	93088.299	3.858	-3.400	ZZ	HC28	5f00230
421705.344	93088.099	3.854	-3.200	ZZ	HC28	5f00230
421705.348	93087.899	3.850	-3.000	ZZ	HC28	5f00230
421705.351	93087.700	3.846	-2.800	ZZ	HC28	5f00230
421705.355	93087.500	3.854	-2.600	ZZ	HC28	5f00230
421705.358	93087.300	3.871	-2.400	ZZ	HC28	5f00230
421705.362	93087.100	3.889	-2.200	ZZ	HC28	5f00230
421705.365	93086.900	3.907	-2.000	ZZ	HC28	5f00230
421705.369	93086.700	3.925	-1.800	ZZ	HC28	5f00230
421705.372	93086.500	3.958	-1.600	ZZ	HC28	5f00230
421705.376	93086.300	3.973	-1.400	ZZ	HC28	5f00230
421705.379	93086.100	3.928	-1.200	ZZ	HC28	5f00230
421705.383	93085.900	3.822	-1.000	ZZ	HC28	5f00230
421705.386	93085.700	3.714	-0.800	ZZ	HC28	5f00230
421705.389	93085.500	3.719	-0.600	ZZ	HC28	5f00230
421705.393	93085.300	3.726	-0.400	ZZ	HC28	5f00230
421705.396	93085.100	3.692	-0.200	ZZ	HC28	5f00230
421705.400	93084.900	3.658	0.000	ZZ	HC28	5f00230
421705.400	93084.900	3.658	0.000	ZZ	HC28	5f00230
421705.404	93084.700	3.624	0.200	ZZ	HC28	5f00230
421705.407	93084.500	3.591	0.400	ZZ	HC28	5f00230
421705.410	93084.300	3.557	0.600	ZZ	HC28	5f00230
421705.414	93084.100	3.507	0.800	ZZ	HC28	5f00230
421705.417	93083.900	3.494	1.000	ZZ	HC28	5f00230
421705.421	93083.700	3.481	1.200	ZZ	HC28	5f00230
421705.424	93083.500	3.490	1.400	ZZ	HC28	5f00230
421705.428	93083.300	3.465	1.600	ZZ	HC28	5f00230
421705.431	93083.100	3.430	1.800	ZZ	HC28	5f00230
421705.435	93082.900	3.340	2.000	ZZ	HC28	5f00230
421705.438	93082.700	3.364	2.200	ZZ	HC28	5f00230
421705.442	93082.500	3.284	2.400	ZZ	HC28	5f00230
421705.445	93082.300	3.218	2.600	ZZ	HC28	5f00230
421705.449	93082.100	3.179	2.800	ZZ	HC28	5f00230
421705.452	93081.901	3.141	3.000	ZZ	HC28	5f00230
421705.456	93081.701	3.102	3.200	ZZ	HC28	5f00230
421705.459	93081.500	3.017	3.400	ZZ	HC28	5f00230
421705.463	93081.300	2.909	3.600	ZZ	HC28	5f00230
421705.466	93081.101	2.856	3.800	ZZ	HC28	5f00230
421705.470	93080.901	2.953	4.000	ZZ	HC28	5f00230
421705.473	93080.701	2.916	4.200	ZZ	HC28	5f00230
421705.477	93080.501	2.831	4.400	ZZ	HC28	5f00230
421705.480	93080.301	2.784	4.600	ZZ	HC28	5f00230
421705.484	93080.101	2.708	4.800	ZZ	HC28	5f00230
421705.487	93079.901	2.631	5.000	ZZ	HC28	5f00230
421705.491	93079.701	2.555	5.200	ZZ	HC28	5f00230
421705.494	93079.501	2.514	5.400	ZZ	HC28	5f00230
421705.498	93079.301	2.484	5.600	ZZ	HC28	5f00230
421705.501	93079.101	2.464	5.800	ZZ	HC28	5f00230
421705.505	93078.901	2.395	6.000	ZZ	HC28	5f00230
421705.508	93078.701	2.301	6.200	ZZ	HC28	5f00230
421705.512	93078.501	2.206	6.400	ZZ	HC28	5f00230
421705.515	93078.301	2.086	6.600	ZZ	HC28	5f00230
421705.519	93078.101	1.982	6.800	ZZ	HC28	5f00230
421705.522	93077.901	1.708	7.000	ZZ	HC28	5f00230
421705.526	93077.701	1.665	7.200	ZZ	HC28	5f00230
421705.529	93077.501	1.668	7.400	ZZ	HC28	5f00230
421705.533	93077.301	1.642	7.600	ZZ	HC28	5f00230
421705.536	93077.101	1.517	7.800	ZZ	HC28	5f00230
421705.540	93076.901	1.372	8.000	ZZ	HC28	5f00230
421705.543	93076.701	1.083	8.200	ZZ	HC28	5f00230
421705.554	93076.101	0.817	8.800	ZZ	HC28	5f00230
421705.557	93075.901	0.861	9.000	ZZ	HC28	5f00230
421705.561	93075.701	0.685	9.200	ZZ	HC28	5f00230
421705.568	93075.302	0.673	9.600	ZZ	HC28	5f00230
421705.571	93075.102	0.535	9.800	ZZ	HC28	5f00230
421705.574	93074.902	0.173	10.000	ZZ	HC28	5f00230
421705.578	93074.702	0.125	10.200	ZZ	HC28	5f00230
421705.581	93074.502	0.104	10.400	ZZ	HC28	5f00230
421705.585	93074.302	0.086	10.600	ZZ	HC28	5f00230
421705.589	93074.102	0.105	10.800	ZZ	HC28	5f00230
421705.592	93073.902	0.124	11.000	ZZ	HC28	5f00230
421705.595	93073.702	0.143	11.200	ZZ	HC28	5f00230
421705.599	93073.502	0.126	11.400	ZZ	HC28	5f00230
421705.602	93073.302	0.023	11.600	ZZ	HC28	5f00230
421705.606	93073.102	-0.025	11.800	ZZ	HC28	5f00230
421705.609	93072.902	-0.041	12.000	ZZ	HC28	5f00230
421705.613	93072.702	-0.058	12.200	ZZ	HC28	5f00230
421705.616	93072.502	-0.075	12.400	ZZ	HC28	5f00230
421705.620	93072.302	-0.093	12.600	ZZ	HC28	5f00230
421705.623	93072.102	-0.112	12.800	ZZ	HC28	5f00230
421705.627	93071.902	-0.132	13.000	ZZ	HC28	5f00230
421705.630	93071.702	-0.149	13.200	ZZ	HC28	5f00230
421705.634	93071.502	-0.165	13.400	ZZ	HC28	5f00230
421705.637	93071.302	-0.184	13.600	ZZ	HC28	5f00230
421705.641	93071.102	-0.202	13.800	ZZ	HC28	5f00230
421705.644	93070.902	-0.219	14.000	ZZ	HC28	5f00230
421705.648	93070.702	-0.238	14.200	ZZ	HC28	5f00230
421705.651	93070.502	-0.257	14.400	ZZ	HC28	5f00230
421705.655	93070.302	-0.276	14.600	ZZ	HC28	5f00230
421705.658	93070.102	-0.296	14.800	ZZ	HC28	5f00230
421705.662	93069.902	-0.315	15.000	ZZ	HC28	5f00230
421705.665	93069.702	-0.335	15.200	ZZ	HC28	5f00230
421705.669	93069.502	-0.351	15.400	ZZ	HC28	5f00230
421705.672	93069.302	-0.367	15.600	ZZ	HC28	5f00230
421705.676	93069.102	-0.383	15.800	ZZ	HC28	5f00230
421653.210	93098.523	5.060	16.200	ZZ	N/A	5f00231
421653.213	93098.323	5.022	16.400	ZZ	N/A	5f00231
421653.217	93098.124	5.005	16.600	ZZ	N/A	5f00231
421653.220	93097.924	4.991	16.800	ZZ	N/A	5f00231
421653.224	93097.724	4.980	17.000	ZZ	N/A	5f00231
421653.227	93097.524	4.967	17.200	ZZ	N/A	5f00231
421653.231	93097.324	4.952	17.400	ZZ	N/A	5f00231
421653.234	93097.124	4.937	17.600	ZZ	N/A	5f00231
421653.238	93096.924	4.923	17.800	ZZ	N/A	5f00231
421653.241	93096.724	4.908	18.000	ZZ	N/A	5f00231
421653.245	93096.524	4.892	18.200	ZZ	N/A	5f00231
421653.248	93096.324	4.876	18.400	ZZ	N/A	5f00231
421653.252	93096.124	4.861	18.600	ZZ	N/A	5f00231
421653.255	93095.924	4.847	18.800	ZZ	N/A	5f00231
421653.259	93095.724	4.832	19.000	ZZ	N/A	5f00231
421653.262	93095.524	4.817	19.200	ZZ	N/A	5f00231
421653.266	93095.324	4.802	19.400	ZZ	N/A	5f00231
421653.269	93095.124	4.787	19.600	ZZ	N/A	5f00231
421653.273	93094.924	4.772	19.800	ZZ	N/A	5f00231
421653.276	93094.724	4.757	20.000	ZZ	N/A	5f00231
421653.280	93094.524	4.742	20.200	ZZ	N/A	5f00231
421653.283	93094.324	4.727	20.400	ZZ	N/A	5f00231
421653.286	93094.124	4.711	20.600	ZZ	N/A	5f00231
421653.290	93093.924	4.696	20.800	ZZ	N/A	5f00231
421653.294	93093.724	4.679	21.000	ZZ	N/A	5f00231
421653.297	93093.524	4.665	21.200	ZZ	N/A	5f00231
421653.301	93093.324	4.651	21.400	ZZ	N/A	5f00231
421653.304	93093.124	4.636	21.600	ZZ	N/A	5f00231
421653.307	93092.924	4.618	21.800	ZZ	N/A	5f00231
421653.311	93092.724	4.600	22.000	ZZ	N/A	5f00231
421653.314	93092.524	4.582	22.200	ZZ	N/A	5f00231
421653.318	93092.324	4.568	22.400	ZZ	N/A	5f00231
421653.321	93092.124	4.556	22.600	ZZ	N/A	5f00231
421653.325	93091.924	4.544	22.800	ZZ	N/A	5f00231
421653.328	93091.724	4.534	23.000	ZZ	N/A	5f00231
421653.332	93091.524	4.527	23.200	ZZ	N/A	5f00231
421653.335	93091.325	4.523	23.400	ZZ	N/A	5f00231
421653.339	93091.125	4.523	23.600	ZZ	N/A	5f00231
421653.342	93090.925	4.524	23.800	ZZ	N/A	5f00231
421653.346	93090.725	4.526	24.000	ZZ	N/A	5f00231
421653.349	93090.525	4.529	24.200	ZZ	N/A	5f00231
421653.353	93090.325	4.532	24.400	ZZ	N/A	5f00231
421653.356	93090.125	4.535	24.600	ZZ	N/A	5f00231
421653.360	93089.925	4.537	24.800	ZZ	N/A	5f00231
421653.363	93089.725	4.539	25.000	ZZ	N/A	5f00231
421653.367	93089.525	4.540	25.200	ZZ	N/A	5f00231
421653.370	93089.325	4.541	25.400	ZZ	N/A	5f00231
421653.374	93089.125	4.535	25.600	ZZ	N/A	5f00231
421653.377	93088.925	4.528	25.800	ZZ	N/A	5f00231
421653.381	93088.725	4.521	26.000	ZZ	N/A	5f00231
421653.384	93088.525	4.516	26.200	ZZ	N/A	5f00231
421653.388	93088.325	4.511	26.400	ZZ	N/A	5f00231
421653.391	93088.125	4.505	26.600	ZZ	N/A	5f00231
421653.395	93087.925	4.504	26.800	ZZ	N/A	5f00231
421653.398	93087.725	4.507	27.000	ZZ	N/A	5f00231
421653.402	93087.525	4.504	27.200	ZZ	N/A	5f00231
421653.405	93087.325	4.498	27.400	ZZ	N/A	5f00231
421653.409	93087.125	4.492	27.600	ZZ	N/A	5f00231
421653.412	93086.925	4.487	27.800	ZZ	N/A	5f00231
421653.416	93086.725	4.483	28.000	ZZ	N/A	5f00231
421653.419	93086.525	4.483	28.200	ZZ	N/A	5f00231
421653.423	93086.325	4.487	28.400	ZZ	N/A	5f00231
421653.426	93086.125	4.506	28.600	ZZ	N/A	5f00231
421653.430	93085.925	4.498	28.800	ZZ	N/A	5f00231
421653.433	93085.725	4.491	29.000	ZZ	N/A	5f00231
421653.437	93085.525	4.483	29.200	ZZ	N/A	5f00231
421653.440	93085.326	4.475	29.400	ZZ	N/A	5f00231
421653.444	93085.125	4.473	29.600	ZZ	N/A	5f00231
421653.447	93084.925	4.471	29.800	ZZ	N/A	5f00231
421653.451	93084.726	4.469	30.000	ZZ	N/A	5f00231
421653.454	93084.526	4.466	30.200	ZZ	N/A	5f00231
421653.458	93084.326	4.463	30.400	ZZ	N/A	5f00231
421653.461	93084.126	4.459	30.600	ZZ	N/A	5f00231
421653.465	93083.926	4.452	30.800	ZZ	N/A	5f00231
421653.468	93083.726	4.450	31.000	ZZ	N/A	5f00231
421653.471	93083.526	4.453	31.200	ZZ	N/A	5f00231
421653.475	93083.326	4.450	31.400	ZZ	N/A	5f00231
421653.479	93083.126	4.444	31.600	ZZ	N/A	5f00231
421653.482	93082.926	4.440	31.800	ZZ	N/A	5f00231
421653.486	93082.726	4.440	32.000	ZZ	N/A	5f00231
421653.489	93082.526	4.440	32.200	ZZ	N/A	5f00231
421653.492	93082.326	4.440	32.400	ZZ	N/A	5f00231
421653.496	93082.126	4.440	32.600	ZZ	N/A	5f00231
421653.499	93081.926	4.435	32.800	ZZ	N/A	5f00231
421653.503	93081.726	4.433	33.000	ZZ	N/A	5f00231
421653.506	93081.526	4.434	33.200	ZZ	N/A	5f00231
421653.510	93081.326	4.432	33.400	ZZ	N/A	5f00231
421653.513	93081.126	4.437	33.600	ZZ	N/A	5f00231
421653.517	93080.926	4.440	33.800	ZZ	N/A	5f00231
421653.520	93080.726	4.439	34.000	ZZ	N/A	5f00231
421653.524	93080.526	4.437	34.200	ZZ	N/A	5f00231
421653.527	93080.326	4.436	34.400	ZZ	N/A	5f00231
421653.531	93080.126	4.441	34.600	ZZ	N/A	5f00231
421653.534	93079.926	4.446	34.800	ZZ	N/A	5f00231
421653.538	93079.726	4.449	35.000	ZZ	N/A	5f00231
421653.541	93079.526	4.458	35.200	ZZ	N/A	5f00231
421653.545	93079.326	4.468	35.400	ZZ	N/A	5f00231
421653.548	93079.126	4.476	35.600	ZZ	N/A	5f00231
421653.552	93078.927	4.483	35.800	ZZ	N/A	5f00231
421653.555	93078.727	4.490	36.000	ZZ	N/A	5f00231
421653.559	93078.527	4.498	36.200	ZZ	N/A	5f00231
421653.562	93078.326	4.504	36.400	ZZ	N/A	5f00231
421653.566	93078.127	4.507	36.600	ZZ	N/A	5f00231
421653.569	93077.927	4.510	36.800	ZZ	N/A	5f00231
421653.573	93077.727	4.499	37.000	ZZ	N/A	5f00231
421653.576	93077.527	4.486	37.200	ZZ	N/A	5f00231
421653.580	93077.327	4.475	37.400	ZZ	N/A	5f00231
421653.583	93077.127	4.465	37.600	ZZ	N/A	5f00231
421653.587	93076.927	4.435	37.800	ZZ	N/A	5f00231
421653.590	93076.727	4.404	38.000	ZZ	N/A	5f00231
421653.594	93076.527	4.372	38.200	ZZ	N/A	5f00231
421653.597	93076.327	4.338	38.400	ZZ	N/A	5f00231
421653.601	93076.127	4.302	38.600	ZZ	N/A	5f00231
421653.604	93075.927	4.268	38.800	ZZ	N/A	5f00231
421653.608	93075.727	4.238	39.000	ZZ	N/A	5f00231
421653.611	93075.527	4.207	39.200	ZZ	N/A	5f00231
421653.615	93075.327	4.178	39.400	ZZ	N/A	5f00231
421653.618	93075.127	4.150	39.600	ZZ	N/A	5f00231
421653.622	93074.927	4.119	39.800	ZZ	N/A	5f00231
421653.625	93074.727	4.085	40.000	ZZ	N/A	5f00231
421653.629	93074.527	4.059	40.200	ZZ	N/A	5f00231
421653.632	93074.327	4.030	40.400	ZZ	N/A	5f00231
421653.636	93074.127	4.000	40.600	ZZ	N/A	5f00231
421653.639	93073.927	3.968	40.800	ZZ	N/A	5f00231
421653.643	93073.727	3.930	41.000	ZZ	N/A	5f00231
421653.646	93073.527	3.893	41.200	ZZ	N/A	5f00231
421653.650	93073.327	3.859	41.400	ZZ	N/A	5f00231
421653.653	93073.127	3.831	41.600	ZZ	N/A	5f00231
421653.656	93072.927	3.806	41.800	ZZ	N/A	5f00231
421653.660	93072.727	3.775	42.000	ZZ	N/A	5f00231
421653.664	93072.527	3.743	42.200	ZZ	N/A	5f00231
421653.667	93072.327	3.722	42.400	ZZ	N/A	5f00231
421653.671	93072.128	3.705	42.600	ZZ	N/A	5f00231
421653.674	93071.928	3.688	42.800	ZZ	N/A	5f00231
421653.677	93071.727	3.677	43.000	ZZ	N/A	5f00231
421653.681	93071.528	3.680	43.200	ZZ	N/A	5f00231
421653.684	93071.328	3.689	43.400	ZZ	N/A	5f00231
421653.688	93071.128	3.665	43.600	ZZ	N/A	5f00231
421653.691	93070.928	3.622	43.800	ZZ	N/A	5f00231
421653.695	93070.728	3.576	44.000	ZZ	N/A	5f00231
